Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","780","Trinidad and Tobago","5110","Area","6621","Arable land","2020","2020","1000 ha","25","I","Value imputed by a receiving agency",""
"RL","Land Use","780","Trinidad and Tobago","5110","Area","6630","Temporary crops","2020","2020","1000 ha","19.302","I","Value imputed by a receiving agency",""
"RL","Land Use","780","Trinidad and Tobago","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","2.7359","I","Value imputed by a receiving agency",""
"RL","Land Use","780","Trinidad and Tobago","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","2.9622","I","Value imputed by a receiving agency",""
"RL","Land Use","780","Trinidad and Tobago","5110","Area","6650","Permanent crops","2020","2020","1000 ha","22","I","Value imputed by a receiving agency",""
"RL","Land Use","780","Trinidad and Tobago","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","788","Tunisia","5110","Area","6602","Agriculture","2020","2020","1000 ha","9700.5","I","Value imputed by a receiving agency",""
"RL","Land Use","788","Tunisia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","9700.5","I","Value imputed by a receiving agency",""
"RL","Land Use","788","Tunisia","5110","Area","6620","Cropland","2020","2020","1000 ha","4950.5","A","Official figure",""
"RL","Land Use","788","Tunisia","5110","Area","6621","Arable land","2020","2020","1000 ha","2831.3","I","Value imputed by a receiving agency",""
"RL","Land Use","788","Tunisia","5110","Area","6630","Temporary crops","2020","2020","1000 ha","2226.6","I","Value imputed by a receiving agency",""
"RL","Land Use","788","Tunisia","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","788","Tunisia","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","604.7","A","Official figure",""
"RL","Land Use","788","Tunisia","5110","Area","6650","Permanent crops","2020","2020","1000 ha","2119.2","A","Official figure",""
"RL","Land Use","788","Tunisia","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","4750","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6602","Agriculture","2020","2020","1000 ha","37762","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6610","Agricultural land","2020","2020","1000 ha","37762","A","Official figure",""
"RL","Land Use","792","Türkiye","5110","Area","6620","Cropland","2020","2020","1000 ha","23145","A","Official figure",""
"RL","Land Use","792","Türkiye","5110","Area","6621","Arable land","2020","2020","1000 ha","19586","A","Official figure",""
"RL","Land Use","792","Türkiye","5110","Area","6630","Temporary crops","2020","2020","1000 ha","16412","A","Official figure",""
"RL","Land Use","792","Türkiye","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","3173","A","Official figure",""
"RL","Land Use","792","Türkiye","5110","Area","6650","Permanent crops","2020","2020","1000 ha","3559","A","Official figure",""
"RL","Land Use","792","Türkiye","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","14617","A","Official figure",""
"RL","Land Use","795","Turkmenistan","5110","Area","6602","Agriculture","2020","2020","1000 ha","39796.8","A","Official figure",""
"RL","Land Use","795","Turkmenistan","5110","Area","6610","Agricultural land","2020","2020","1000 ha","39736.7","A","Official figure",""
"RL","Land Use","795","Turkmenistan","5110","Area","6620","Cropland","2020","2020","1000 ha","1643.6","A","Official figure",""
"RL","Land Use","795","Turkmenistan","5110","Area","6621","Arable land","2020","2020","1000 ha","1605.8","A","Official figure",""
"RL","Land Use","795","Turkmenistan","5110","Area","6630","Temporary crops","2020","2020","1000 ha","1464.3","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","67.9399","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","73.5601","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6650","Permanent crops","2020","2020","1000 ha","37.8","A","Official figure",""
"RL","Land Use","795","Turkmenistan","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","37955.5","A","Official figure",""
"RL","Land Use","795","Turkmenistan","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","37945.3","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","10.2","A","Official figure",""
"RL","Land Use","795","Turkmenistan","5110","Area","6649","Farm buildings and Farmyards","2020","2020","1000 ha","60.1","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6602","Agriculture","2020","2020","1000 ha","1","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6610","Agricultural land","2020","2020","1000 ha","1","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6620","Cropland","2020","2020","1000 ha","1","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6621","Arable land","2020","2020","1000 ha","1","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6630","Temporary crops","2020","2020","1000 ha","0.7721","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0.1094","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","0.1185","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6602","Agriculture","2020","2020","1000 ha","1.8","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6610","Agricultural land","2020","2020","1000 ha","1.8","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6620","Cropland","2020","2020","1000 ha","1.8","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6650","Permanent crops","2020","2020","1000 ha","1.8","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6602","Agriculture","2020","2020","1000 ha","14415","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6610","Agricultural land","2020","2020","1000 ha","14415","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6620","Cropland","2020","2020","1000 ha","9100","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6621","Arable land","2020","2020","1000 ha","6900","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6630","Temporary crops","2020","2020","1000 ha","5327.3401","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","755.0983","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","817.5617","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6650","Permanent crops","2020","2020","1000 ha","2200","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","5315","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6602","Agriculture","2020","2020","1000 ha","41892","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6610","Agricultural land","2020","2020","1000 ha","41311","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6620","Cropland","2020","2020","1000 ha","33777","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6621","Arable land","2020","2020","1000 ha","32924","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6630","Temporary crops","2020","2020","1000 ha","31888","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","869","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","167","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6650","Permanent crops","2020","2020","1000 ha","853","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","7534","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","680","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","6854","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6649","Farm buildings and Farmyards","2020","2020","1000 ha","581","A","Official figure",""
"RL","Land Use","784","United Arab Emirates","5110","Area","6602","Agriculture","2020","2020","1000 ha","409.6324","I","Value imputed by a receiving agency",""
"RL","Land Use","784","United Arab Emirates","5110","Area","6610","Agricultural land","2020","2020","1000 ha","389.8","I","Value imputed by a receiving agency",""
"RL","Land Use","784","United Arab Emirates","5110","Area","6620","Cropland","2020","2020","1000 ha","89.8","A","Official figure",""
"RL","Land Use","784","United Arab Emirates","5110","Area","6621","Arable land","2020","2020","1000 ha","49","A","Official figure",""
"RL","Land Use","784","United Arab Emirates","5110","Area","6630","Temporary crops","2020","2020","1000 ha","17.3","A","Official figure",""
"RL","Land Use","784","United Arab Emirates","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","784","United Arab Emirates","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","31.9","A","Official figure",""
"RL","Land Use","784","United Arab Emirates","5110","Area","6650","Permanent crops","2020","2020","1000 ha","40.6","A","Official figure",""
"RL","Land Use","784","United Arab Emirates","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","300","I","Value imputed by a receiving agency",""
"RL","Land Use","784","United Arab Emirates","5110","Area","6649","Farm buildings and Farmyards","2020","2020","1000 ha","19.8324","A","Official figure",""
"RL","Land Use","826","United Kingdom of Great Britain and Northern Ireland","5110","Area","6602","Agriculture","2020","2020","1000 ha","17562.3623","A","Official figure",""
"RL","Land Use","826","United Kingdom of Great Britain and Northern Ireland","5110","Area","6610","Agricultural land","2020","2020","1000 ha","17259.2981","A","Official figure",""
"RL","Land Use","826","United Kingdom of Great Britain and Northern Ireland","5110","Area","6620","Cropland","2020","2020","1000 ha","6023.5961","A","Official figure",""
"RL","Land Use","826","United Kingdom of Great Britain and Northern Ireland","5110","Area","6621","Arable land","2020","2020","1000 ha","5978.5022","A","Official figure",""
"RL","Land Use","826","United Kingdom of Great Britain and Northern Ireland","5110","Area","6630","Temporary crops","2020","2020","1000 ha","4435.4985","A","Official figure",""
"RL","Land Use","826","United Kingdom of Great Britain and Northern Ireland","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","1181.0195","A","Official figure",""
"RL","Land Use","826","United Kingdom of Great Britain and Northern Ireland","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","361.9842","A","Official figure",""
"RL","Land Use","826","United Kingdom of Great Britain and Northern Ireland","5110","Area","6650","Permanent crops","2020","2020","1000 ha","45.0939","A","Official figure",""
"RL","Land Use","826","United Kingdom of Great Britain and Northern Ireland","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","11235.702","A","Official figure",""
"RL","Land Use","826","United Kingdom of Great Britain and Northern Ireland","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","6118.2915","A","Official figure",""
"RL","Land Use","826","United Kingdom of Great Britain and Northern Ireland","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","5117.4106","A","Official figure",""
